院校名称,是否是211,是否是985,是否有研究生院,院校隶属,所在地区,学校排名,科学研究,星级,总分,人才培养,综合声誉,办学层次,自主招生,艺术特长生,高水平运动员,学历,类型,经度,纬度
扬州环境资源职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,农业,119.448441632138,32.41080867794795
南通农业职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,农业,120.89423803009605,32.01292603405783
苏州经贸职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,财经,120.5732880239302,31.25853287106243
苏州工业职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,120.59683261134673,31.225668285630846
苏州托普信息职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,120.85244301878608,31.468579886985722
东南大学成贤学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,本科,综合,118.71008597584182,32.159854072287985
无锡商业职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,财经,120.18015054630472,31.57081405254814
南通航运职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,120.96916659098883,31.922481186904527
南京交通职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,118.91846931855235,31.91854677850248
淮安信息职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,119.05408596241041,33.55800912952665
江苏农牧科技职业学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,农业,119.9480916432343,32.4964290748274
常州纺织服装职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,119.94614717112742,31.68991197883609
苏州农业职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,农业,120.58819369708782,31.32013531080189
苏州工业园区职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,120.76170499956208,31.264901945906526
太湖创意职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,116.32384886829918,30.447273353131497
炎黄职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,119.30856585236546,33.79141637921303
南京化工职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,118.76022651483116,32.248476866124506
正德职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,118.79000399502868,31.947136001704497
钟山职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,111.33127568600835,24.54028957515478
无锡南洋职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,120.2510200239201,31.500190936554688
江南影视艺术职业学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,艺术,108.27174934720114,22.846936718043928
金肯职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,财经,118.88562664029371,31.692029340506956
常州轻工职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,119.9481714127636,31.68157686575579
常州工程职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,119.95297025062845,31.68995368898923
江苏农林职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,农业,119.1782790347592,31.96425799231854
江苏食品药品职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,119.05252102438149,33.55161312496208
建东职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,121.12098417471935,31.389488761602774
南京铁道职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,118.70678820648415,32.10459323165014
徐州工业职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,117.15015096961652,34.305683020982826
江苏信息职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,120.63970001977452,31.14090881911269
宿迁职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,118.29622997993421,34.02678207387334
南京信息职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,118.94820700381577,32.134965349840314
江海职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,113.11755718014552,22.56611545182351
常州机电职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,119.95363742213073,31.683911587888883
江阴职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,120.25210302104293,31.879355016363814
无锡太湖学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,本科,综合,120.31497542368628,31.516140716219354
中国矿业大学徐海学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,本科,工科,117.20536028727645,34.22744330065958
南京大学金陵学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,本科,综合,107.16238768915206,34.37765706489786
南京理工大学紫金学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,本科,工科,115.19044771833511,23.641430253188638
南京航空航天大学金城学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,本科,工科,118.8909240377166,31.70711193182762
中国传媒大学南广学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,本科,艺术,125.33646998715918,43.91031107654622
无锡城市职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,财经,116.35802472176519,40.038030281162705
无锡工艺职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,119.8406225042259,31.3451062276541
金山职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,121.34848004512126,30.747852376570318
健雄职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,121.141399376984,31.41773090628682
盐城工业职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,120.18135930619893,33.32714851621028
江苏财经职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,财经,119.06664499208432,33.55724707363176
扬州工业职业技术学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,专科,工科,119.40458150629111,32.342028388645765
南京理工大学泰州科技学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,本科,工科,119.94712353938621,32.46946772925365
南京师范大学泰州学院,,,,江苏省教育厅,江苏,,,0,,,,,,,,本科,师范,119.94715686652064,32.48181840727439
浙江大学,211.0,985.0,研,教育部,浙江,6.0,83.41,5,80.45,78.34,77.54,中国一流大学,1.0,1.0,1.0,本科,综合,119.826118822784,30.28822340710897
浙江工业大学,,,,浙江省教育厅,浙江,93.0,63.11,3,63.41,64.29,60.84,中国知名大学,,,1.0,本科,工科,120.16932344965404,30.30149823148658
浙江师范大学,,,,浙江省教育厅,浙江,115.0,62.17,3,63.01,64.36,60.61,中国知名大学,,,1.0,本科,师范,120.14586662668586,30.289320492803657
宁波大学,,,,浙江省教育厅,浙江,161.0,61.68,0,62.3,63.29,60.56,,,,1.0,本科,综合,121.63676854398119,29.920204615039367
浙江理工大学,,,,浙江省教育厅,浙江,166.0,61.64,0,62.25,63.25,60.44,,,,1.0,本科,工科,120.36699243305542,30.322357373531652
杭州师范大学,,,,浙江省教育厅,浙江,176.0,61.43,0,62.18,63.28,60.49,,,,,本科,师范,120.10139394631173,30.31757413000221
温州医科大学,,,,浙江省教育厅,浙江,184.0,61.47,3,62.13,63.18,60.33,中国知名大学,,,,本科,医药,120.71732599548773,27.931535055549357
浙江工商大学,,,,浙江省教育厅,浙江,194.0,61.08,3,62.05,63.33,60.44,中国知名大学,,,1.0,本科,财经,120.39566059577865,30.314678100555327
杭州电子科技大学,,,,浙江省教育厅,浙江,226.0,60.85,0,61.88,63.23,60.28,,,,,本科,工科,120.38602599969248,30.307681038932643
浙江农林大学,,,,浙江省教育厅,浙江,246.0,60.88,0,61.79,63.02,60.16,,,,,本科,林业,119.73503154237774,30.24346255616197
温州大学,,,,浙江省教育厅,浙江,248.0,60.59,0,61.78,63.16,60.67,,,,,本科,工科,120.70081981140844,27.92200600553822
中国计量学院,,,,浙江省教育厅,浙江,272.0,60.76,0,61.72,62.99,60.16,,,,,本科,工科,120.38247463868933,30.325993690358207
浙江中医药大学,,,,浙江省教育厅,浙江,276.0,60.5,0,61.7,63.18,60.16,,,,1.0,本科,医药,119.89581699984491,30.091653237814864
浙江财经大学,,,,浙江省教育厅,浙江,318.0,60.38,0,61.58,63.05,60.16,,,,1.0,本科,财经,120.1483299600553,30.28617101589154
绍兴文理学院,,,,浙江省教育厅,浙江,333.0,60.35,0,61.54,62.98,60.16,,,,,本科,师范,120.59939565662779,30.021981356778422
浙江海洋学院,,,,浙江省教育厅,浙江,363.0,60.35,0,61.48,62.9,60.0,,,,,本科,农业,122.12044795800647,30.038621195594175
湖州师范学院,,,,浙江省教育厅,浙江,392.0,60.19,0,61.43,62.94,60.0,,,,,本科,师范,120.14079560225149,30.88144539951545
嘉兴学院,,,,浙江省教育厅,浙江,422.0,60.11,0,61.39,62.89,60.16,,,,,本科,财经,120.72916496042976,30.74873823198371
浙江科技学院,,,,浙江省教育厅,浙江,441.0,60.1,0,61.37,62.89,60.0,,,,,本科,工科,120.03168957094277,30.226120425896717
宁波工程学院,,,,浙江省教育厅,浙江,519.0,60.2,0,61.21,62.46,60.0,,,,,本科,工科,121.25199062486966,30.329995203612942
台州学院,,,,浙江省教育厅,浙江,531.0,60.12,0,61.18,62.46,60.0,,,,,本科,综合,121.39648601336852,28.659755046953528
浙江万里学院,,,,浙江省教育厅,浙江,547.0,60.02,0,61.16,62.48,60.16,,,,,本科,工科,121.57336191907198,29.82467705014634
丽水学院,,,,浙江省教育厅,浙江,561.0,60.06,0,61.15,62.45,60.0,,,,,本科,师范,119.9098265067276,28.465792894269075
浙江外国语学院,,,,浙江省教育厅,浙江,561.0,60.07,0,61.15,62.45,60.0,,,,,本科,语言,120.04448099225212,30.22572505741813
浙江水利水电学院,,,,浙江省教育厅,浙江,617.0,60.0,0,61.13,62.45,60.0,,,,,专科,工科,120.37981268997162,30.320510054589082
衢州学院,,,,浙江省教育厅,浙江,695.0,60.02,0,60.01,60.0,60.0,,,,,本科,工科,118.87552374118866,28.98828983165233
中国美术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,艺术,116.43255452484209,39.997977655216665
公安海警学院,,,,公安部,浙江,,,0,,,,,,,,本科,政法,112.23650157583852,30.064400686806085
宁波职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,121.8277898868845,29.89699074100246
温州职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,120.70602001217343,27.92881320618133
浙江警察学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,政法,120.15724142020595,30.177222987456712
浙江传媒学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,语言,120.34649534708149,30.326408211998928
浙江树人学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,工科,107.74900911178791,29.987923441339774
浙江交通职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,工科,120.09556978253778,30.349758995252593
金华职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,119.64255600402646,29.067929012173977
宁波城市职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,116.35802472176519,40.038030281162705
浙江工商职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,财经,121.51231101053138,29.869907702653965
台州职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,工科,121.4057637126725,28.659357348576272
浙江工贸职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,120.70553447804544,28.00860769558208
浙江越秀外国语学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,语言,113.30686752054454,23.148240030836426
浙江医药高等专科学校,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,医药,121.56701988217364,29.82893823766621
浙江机电职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,工科,120.15920152282872,30.181589024764566
浙江建设职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,工科,120.30515820208994,30.25224886490086
浙江艺术职业学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,艺术,120.16314427554256,30.180824305269915
浙江经贸职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,财经,120.38925693512022,30.322653605304264
浙江经济职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,财经,120.38548477062271,30.315107947028864
浙江旅游职业学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,财经,120.31054587921658,30.250732150051842
浙江育英职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,财经,120.3581363085242,30.311075343261034
浙江警官职业学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,政法,120.16632804993102,30.21596718541271
浙江金融职业学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,财经,120.38961086749114,30.325836266747817
浙江工业职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,120.25941900077729,30.162099138989948
杭州职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,120.359644653306,30.327047642639755
嘉兴职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,120.71744081589682,30.748990168163697
湖州职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,120.13757095496231,30.88281543268364
绍兴职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,工科,120.56757038227428,29.98666194436098
衢州职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,工科,118.87372560304992,28.983238856441666
丽水职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,119.91656298957524,28.47919701435643
宁波大红鹰学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,工科,121.48994544910408,29.884433532493112
浙江东方职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,108.67878271262602,19.149008057964195
义乌工商职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,120.10471568366394,29.304078840172266
浙江大学城市学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,工科,120.16195213430026,30.328662683047916
浙江大学宁波理工学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,工科,121.58468443120766,29.81966882357258
浙江医学高等专科学校,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,医药,120.16632804993102,30.21596718541271
浙江纺织服装职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,工科,120.16632804993102,30.21596718541271
嘉兴南洋职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,工科,120.71181163334026,30.793411911616907
浙江广厦建设职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,工科,120.25573036187977,29.306788055369363
杭州万向职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,120.08167254714567,30.259623862729143
浙江工业大学之江学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,工科,120.08993884427905,30.171645330332645
浙江师范大学行知学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,综合,119.64346526886337,29.13817204906793
宁波大学科学技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,综合,121.30297503205507,30.19121314460909
杭州电子科技大学信息工程学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,工科,120.09172629258278,30.254828559481552
浙江理工大学科技与艺术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,工科,120.82656867602941,30.190043388221532
浙江海洋学院东海科学技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,农业,118.75956509248417,34.54791862736427
浙江农林大学天目学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,林业,120.16632804993102,30.21596718541271
温州医科大学仁济学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,医药,120.71631625541312,27.92808953199707
浙江中医药大学滨江学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,医药,120.15671815724639,30.181545083604675
杭州师范大学钱江学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,师范,120.40070278460615,30.321623453663697
湖州师范学院求真学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,师范,120.14079560225149,30.88144539951545
绍兴文理学院元培学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,师范,120.59939565662779,30.021981356778422
温州大学瓯江学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,师范,120.71532573860932,27.936041397903892
浙江工商大学杭州商学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,财经,120.14081617344766,30.291519538498452
嘉兴学院南湖学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,财经,120.73597591280641,30.752885899754215
中国计量学院现代科技学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,工科,120.38247463868933,30.325993690358207
浙江财经大学东方学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,本科,财经,120.44557871432372,30.433201512799805
宁波天一职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,医药,121.56418707574886,29.874837284072466
浙江长征职业技术学院,,,,浙江省教育厅,浙江,,,0,,,,,,,,专科,综合,123.21662582775323,41.20567757682109
中国科学技术大学,211.0,985.0,研,中国科学院,安徽,14.0,74.17,5,72.98,72.47,70.41,中国一流大学,1.0,,1.0,本科,工科,116.2572065469221,39.91538914918904
合肥工业大学,211.0,,,教育部,安徽,68.0,62.59,3,64.31,65.28,67.18,中国知名大学,1.0,,1.0,本科,工科,112.99571982420635,23.253063969393487
安徽大学,211.0,,,安徽省教育厅,安徽,88.0,61.84,3,63.46,64.68,64.76,中国知名大学,,,,本科,综合,117.19179704187293,31.771577942076267
安徽师范大学,,,,安徽省教育厅,安徽,131.0,61.12,3,62.68,64.3,62.09,中国知名大学,,,1.0,本科,师范,117.19294004580384,31.746023500370836
安徽医科大学,,,,安徽省教育厅,安徽,168.0,61.08,3,62.24,63.43,61.81,中国知名大学,,,,本科,医药,118.78085960425929,32.05063258909142
